userId,recommendId,predictScore
2.0,7086.0,4.022599528562316
2.0,96.0,4.022599528562316
2.0,4218.0,4.022599528562316
2.0,6390.0,4.022599528562316
2.0,1932.0,4.022599528562316
2.0,8465.0,4.022599528562316
2.0,8461.0,4.022599528562316
2.0,8459.0,4.022599528562316
2.0,8458.0,4.022599528562316
2.0,1068.0,4.022599528562316
2.0,8518.0,4.022599528562316
2.0,4871.0,4.022599528562316
2.0,8611.0,4.022599528562316
2.0,5116.0,4.022599528562316
2.0,6660.0,4.022599528562316
2.0,3965.0,4.022599528562316
2.0,6667.0,4.022599528562316
2.0,8989.0,4.022599528562316
2.0,25795.0,4.022599528562316
2.0,25826.0,4.022599528562316
2.0,25870.0,4.022599528562316
2.0,25940.0,4.022599528562316
2.0,25996.0,4.022599528562316
2.0,25999.0,4.022599528562316
2.0,6990.0,4.022599528562316
2.0,6982.0,4.022599528562316
2.0,6965.0,4.022599528562316
2.0,6962.0,4.022599528562316
2.0,6912.0,4.022599528562316
2.0,6609.0,4.022599528562316
2.0,8921.0,4.022599528562316
2.0,8920.0,4.022599528562316
3.0,113345.0,3.5088887691369477
3.0,91660.0,3.508301008596883
3.0,97988.0,3.5076442490775976
3.0,102802.0,3.5076442490775976
3.0,160341.0,3.5076442490775976
3.0,79868.0,3.5076442490775976
3.0,27426.0,3.5076442490775976
3.0,7562.0,3.5076442490775976
3.0,93598.0,3.5076442490775976
3.0,26391.0,3.5076442490775976
3.0,80162.0,3.5076442490775976
3.0,58826.0,3.5076442490775976
3.0,71910.0,3.5076442490775976
3.0,100810.0,3.506218882996615
3.0,7202.0,3.505441222672073
3.0,73676.0,3.505441222672073
3.0,102070.0,3.505441222672073
3.0,73741.0,3.505441222672073
3.0,71341.0,3.505441222672073
3.0,105801.0,3.505441222672073
3.0,139511.0,3.505441222672073
3.0,160836.0,3.505441222672073
3.0,75389.0,3.505441222672073
3.0,139655.0,3.505441222672073
3.0,107436.0,3.505441222672073
3.0,26498.0,3.505441222672073
3.0,142366.0,3.505441222672073
3.0,56620.0,3.505441222672073
3.0,3945.0,3.505441222672073
3.0,63768.0,3.505441222672073
3.0,4497.0,3.505441222672073
3.0,147662.0,3.505441222672073
3.0,47937.0,3.505441222672073
3.0,48150.0,3.505441222672073
3.0,114707.0,3.505441222672073
3.0,82641.0,3.505441222672073
3.0,103085.0,3.505441222672073
3.0,113780.0,3.505441222672073
3.0,88327.0,3.505441222672073
3.0,27778.0,3.505441222672073
3.0,61692.0,3.505441222672073
3.0,27746.0,3.505441222672073
3.0,97701.0,3.505441222672073
3.0,112727.0,3.505441222672073
3.0,6009.0,3.505441222672073
3.0,130050.0,3.505441222672073
3.0,27491.0,3.505441222672073
3.0,93193.0,3.505441222672073
3.0,122884.0,3.5050149866529057
3.0,107997.0,3.5044268607491076
3.0,104908.0,3.5040480776413636
3.0,48678.0,3.5033933574001623
3.0,77798.0,3.5032930636433477
3.0,103624.0,3.4999060656307206
3.0,33683.0,3.4991090966401215
3.0,1054.0,3.498605547539462
3.0,51666.0,3.498605547539462
3.0,160571.0,3.497873597945723
3.0,69516.0,3.4978330653973977
3.0,3908.0,3.497633831937081
3.0,3973.0,3.4974247078350142
3.0,89028.0,3.4973303756976772
3.0,26765.0,3.49706939143129
3.0,94018.0,3.4969826130697754
3.0,80590.0,3.4968918419453585
3.0,91842.0,3.496650040515979
3.0,57532.0,3.4963555408468383
3.0,91470.0,3.4952810500026534
3.0,96655.0,3.495144112457853
3.0,88272.0,3.4947485143450434
3.0,92439.0,3.4945947797246304
3.0,152372.0,3.494234287648346
3.0,128838.0,3.494234287648346
3.0,98633.0,3.494234287648346
3.0,111551.0,3.494234287648346
3.0,78626.0,3.494234287648346
3.0,98061.0,3.494234287648346
3.0,133832.0,3.494234287648346
3.0,55067.0,3.494234287648346
3.0,130052.0,3.494234287648346
3.0,113159.0,3.494234287648346
3.0,113313.0,3.494234287648346
3.0,67168.0,3.494234287648346
3.0,52831.0,3.494234287648346
3.0,97285.0,3.494234287648346
3.0,27905.0,3.494234287648346
3.0,31086.0,3.494234287648346
3.0,114044.0,3.494234287648346
3.0,114670.0,3.494234287648346
3.0,82765.0,3.494234287648346
3.0,36931.0,3.494234287648346
3.0,26399.0,3.494234287648346
3.0,57637.0,3.494234287648346
3.0,110286.0,3.494234287648346
3.0,100397.0,3.494234287648346
3.0,103219.0,3.494234287648346
3.0,158721.0,3.494234287648346
3.0,66310.0,3.494234287648346
3.0,149011.0,3.494234287648346
3.0,6095.0,3.494234287648346
4.0,6301.0,3.654830261608268
4.0,6774.0,3.6532635257312216
4.0,6063.0,3.651982142761819
4.0,522.0,3.6511765230504003
4.0,6440.0,3.650660717416259
4.0,735.0,3.6487711153320728
4.0,7132.0,3.648104767767278
4.0,47465.0,3.647980174495434
4.0,6662.0,3.6479773709748775
4.0,5291.0,3.6472694192282766
4.0,3424.0,3.6471966987120976
4.0,3246.0,3.6468041359074634
4.0,1611.0,3.6467135939505853
4.0,4754.0,3.646068932947617
4.0,2730.0,3.6460337389579736
4.0,2318.0,3.645651585845701
4.0,1594.0,3.6454867394758974
4.0,27741.0,3.6454807345158438
4.0,1178.0,3.6453905617555673
4.0,5690.0,3.6452247467234367
4.0,3504.0,3.644833834881937
4.0,3468.0,3.644427154701367
4.0,52952.0,3.644313104135105
4.0,3038.0,3.6441946203129483
4.0,1260.0,3.6440988462635064
4.0,1273.0,3.6439505850068596
4.0,1300.0,3.6438641776964196
4.0,6552.0,3.643766321931522
4.0,909.0,3.6436152606886396
4.0,5530.0,3.6435718714368357
4.0,3735.0,3.6434670133127116
4.0,5628.0,3.6434649115128934
4.0,2691.0,3.6434120389025706
4.0,4211.0,3.6431211242315524
4.0,4738.0,3.6431027648670296
4.0,4378.0,3.6430222721882513
4.0,4640.0,3.6429092073608995
4.0,3134.0,3.6426405379222513
4.0,3198.0,3.6426399375769045
4.0,2022.0,3.6426285329275836
4.0,7013.0,3.6424342279423505
4.0,2966.0,3.64238083403378
4.0,3006.0,3.642348530044014
4.0,4546.0,3.6422803413447777
4.0,1635.0,3.6422493378256124
4.0,4345.0,3.6422335626342672
4.0,7698.0,3.6421405869779484
4.0,1189.0,3.6420692161646957
4.0,2130.0,3.6420611691919422
4.0,96488.0,3.642026391921692
4.0,4056.0,3.642011017740475
4.0,2356.0,3.641948243848819
4.0,3629.0,3.6419309534456312
4.0,1244.0,3.6418627949367197
4.0,2729.0,3.6417935746314547
4.0,2183.0,3.6417566553532548
4.0,535.0,3.6416357225068774
4.0,6305.0,3.641494150721884
4.0,2575.0,3.641485957027065
4.0,928.0,3.641438069764631
4.0,1944.0,3.641359379003938
4.0,1251.0,3.641323059088215
4.0,27846.0,3.641143527676273
4.0,5339.0,3.6411024113606674
4.0,3983.0,3.6410693133392473
4.0,2952.0,3.6410565756757385
4.0,1243.0,3.6410077519427997
4.0,4007.0,3.6409717654487705
4.0,2970.0,3.640862589312026
4.0,4392.0,3.6407468866957493
4.0,3893.0,3.6406647073366405
4.0,7265.0,3.640641737237821
4.0,3910.0,3.6406414812667016
4.0,5147.0,3.6405930699636544
4.0,2010.0,3.640519128677854
4.0,4427.0,3.6404705878133377
4.0,965.0,3.640459885760441
4.0,2644.0,3.6404593433495678
4.0,3730.0,3.64038930718426
4.0,4210.0,3.640272762510856
4.0,5325.0,3.6401854374219265
4.0,6993.0,3.6400744505175906
4.0,4334.0,3.6400707505661902
4.0,7323.0,3.640064881954096
4.0,8044.0,3.640060422468576
4.0,7934.0,3.640037356730058
4.0,2693.0,3.6399996901674325
4.0,6852.0,3.6399379570121146
4.0,1147.0,3.6399179865195257
4.0,1120.0,3.63989407709655
4.0,4432.0,3.639893068476107
4.0,1235.0,3.63988657752923
4.0,5646.0,3.6398426034624873
4.0,34437.0,3.6398373061675793
4.0,3007.0,3.6398313249083927
4.0,4017.0,3.6397435848625355
4.0,1354.0,3.6397236279636926
4.0,46572.0,3.6397036120112567
4.0,4848.0,3.6397007752972574
4.0,2469.0,3.6395848415910472
5.0,27722.0,3.9679521899248216
5.0,6063.0,3.8969677651228722
5.0,52952.0,3.8820365514341195
5.0,6301.0,3.8676412495949193
5.0,96488.0,3.864724594731922
5.0,3943.0,3.8595646286758547
5.0,174055.0,3.8574041996246966
5.0,50804.0,3.8415169087765695
5.0,7981.0,3.8374288862813444
5.0,735.0,3.8352858222395625
5.0,1178.0,3.835260004273743
5.0,6440.0,3.8321965662102424
5.0,6774.0,3.8321162022246646
5.0,77455.0,3.8319964453152724
5.0,85774.0,3.8303489134849893
5.0,7460.0,3.827508753114399
5.0,47465.0,3.8263031897346775
5.0,1273.0,3.824279715926794
5.0,26242.0,3.817810179840918
5.0,46572.0,3.817352527405285
5.0,522.0,3.8172653087539636
5.0,4437.0,3.8129996438162777
5.0,5530.0,3.810042380613388
5.0,8914.0,3.8088698945465853
5.0,5690.0,3.8085288066184706
5.0,6662.0,3.806527704816853
5.0,7587.0,3.8055043160410715
5.0,7115.0,3.8035800461240123
5.0,5646.0,3.8027845024783797
5.0,1209.0,3.802518086458988
5.0,3521.0,3.8016594404297215
5.0,3424.0,3.8011638584416523
5.0,3246.0,3.798337681795665
5.0,6001.0,3.796978493714155
5.0,3425.0,3.795185776812746
5.0,163645.0,3.7936816247195395
5.0,3925.0,3.791460113065055
5.0,7132.0,3.7910086811737367
5.0,4640.0,3.7909889548262163
5.0,5915.0,3.7893530686070473
5.0,4450.0,3.7886920524914744
5.0,7419.0,3.788411157998297
5.0,4902.0,3.7875441915765333
5.0,4020.0,3.787366530249776
5.0,965.0,3.787312428646894
5.0,5628.0,3.7870830945145637
5.0,5291.0,3.7868832821204235
5.0,4378.0,3.7863521224389403
5.0,6867.0,3.7863190323951206
5.0,3553.0,3.786275589623562
5.0,27741.0,3.785479787421748
5.0,170705.0,3.7848381630921724
5.0,4392.0,3.7844832236987123
5.0,4641.0,3.78423886734605
5.0,2356.0,3.783466292707441
5.0,34437.0,3.7833857999005804
5.0,5139.0,3.7827673326305553
5.0,5617.0,3.781610688114475
5.0,2318.0,3.7812224689254568
5.0,4007.0,3.781160606740068
5.0,58425.0,3.7808673217775954
5.0,1594.0,3.78044974936185
5.0,3198.0,3.7801101939000383
5.0,97.0,3.779949234704702
5.0,7265.0,3.7798375373650046
5.0,1260.0,3.7796299972289082
5.0,4754.0,3.7796016110259796
5.0,9010.0,3.779496561275504
5.0,37240.0,3.779441777463118
5.0,3007.0,3.7791630248260395
5.0,4881.0,3.7790405437828105
5.0,1611.0,3.7788005406173544
5.0,4794.0,3.7787000100855965
5.0,2730.0,3.7779525576587942
5.0,7323.0,3.7776647881608447
5.0,4848.0,3.7775301120366165
5.0,3468.0,3.777084732576813
5.0,4345.0,3.777024143131373
5.0,7099.0,3.776924493264468
5.0,4144.0,3.7758236256656095
5.0,55444.0,3.7756613185751364
5.0,8033.0,3.7752528951287125
5.0,133771.0,3.7751503264599755
5.0,215.0,3.7748144860061785
5.0,2691.0,3.774517534463698
5.0,55118.0,3.7742859740033405
5.0,1289.0,3.773798403867091
5.0,2022.0,3.7727721732999178
5.0,3788.0,3.7726227460827486
5.0,3038.0,3.771849756577342
5.0,1147.0,3.7716149002963495
5.0,162.0,3.770623427011546
5.0,3504.0,3.769958702180308
5.0,6620.0,3.7699275656497466
5.0,6538.0,3.769836796235624
5.0,2575.0,3.7697220657953667
5.0,3503.0,3.769643820247632
5.0,5046.0,3.7695747084829456
5.0,714.0,3.769131411675169
5.0,4546.0,3.7690964170525882
6.0,4239.0,3.60040726299477
6.0,6711.0,3.599733027715533
6.0,5669.0,3.599322803957925
6.0,3000.0,3.5989317349512606
6.0,4720.0,3.5987974851939293
6.0,4979.0,3.596811837262989
6.0,30707.0,3.5957818657514693
6.0,7147.0,3.595173777636533
6.0,5618.0,3.593292543348151
6.0,44195.0,3.593285009217801
6.0,6870.0,3.593082825223922
6.0,8464.0,3.5926726228558943
6.0,4023.0,3.5925338168813723
6.0,2291.0,3.5923103326637174
6.0,46578.0,3.5921092465150326
6.0,30812.0,3.591702255202158
6.0,41997.0,3.59129341718256
6.0,3751.0,3.59103495561183
6.0,7090.0,3.5907014441088183
6.0,1682.0,3.5900176002470094
6.0,8784.0,3.5898666021971697
6.0,3897.0,3.589468848818581
6.0,47610.0,3.589155227248766
6.0,5971.0,3.588613693587396
6.0,40819.0,3.5885748493535603
6.0,46976.0,3.5884324789469075
6.0,46723.0,3.5879724250546934
6.0,3408.0,3.58764091326113
6.0,4027.0,3.5870139320754055
6.0,30793.0,3.5867897546698915
6.0,33166.0,3.586774238426671
6.0,3967.0,3.5866410743368724
6.0,2340.0,3.5864310886704716
6.0,39183.0,3.586235912746437
6.0,4022.0,3.585557418614933
6.0,44199.0,3.585134988914705
6.0,5995.0,3.5851222964541893
6.0,5810.0,3.58511709454222
6.0,3911.0,3.5845761055347842
6.0,4014.0,3.5842048325637723
6.0,5816.0,3.5837271753242037
6.0,30749.0,3.5837197058584382
6.0,26662.0,3.5836579207542494
6.0,37729.0,3.583627794894973
6.0,4896.0,3.583585561346298
6.0,4995.0,3.583245116619919
6.0,4310.0,3.5831999725194845
6.0,31658.0,3.583100961825607
6.0,4963.0,3.583042113620443
6.0,4246.0,3.5828835472991933
6.0,2671.0,3.582831196267956
6.0,8873.0,3.582613892431248
6.0,26776.0,3.5824571859149574
6.0,6942.0,3.582196961524846
6.0,8360.0,3.5820476460046167
6.0,1721.0,3.5817475360421516
6.0,8622.0,3.5815446032387817
6.0,4886.0,3.5814502206514174
6.0,56367.0,3.5814421781662693
6.0,5617.0,3.581359698227001
6.0,47099.0,3.5813544039881506
6.0,7361.0,3.5813210398129707
6.0,5502.0,3.5811712048052304
6.0,6377.0,3.581156963929951
6.0,1961.0,3.5810915795708183
6.0,41566.0,3.58106537452467
6.0,37741.0,3.5810054949903947
6.0,5956.0,3.580862129504008
6.0,4223.0,3.5808617014735518
6.0,45517.0,3.58031012072992
6.0,35836.0,3.580165716696113
6.0,48394.0,3.5801468530278724
6.0,6350.0,3.5799216637394804
6.0,4308.0,3.579672848614808
6.0,5349.0,3.5794151919856
6.0,4306.0,3.578887843404659
6.0,8376.0,3.578750729056582
6.0,5481.0,3.5787003120764824
6.0,33660.0,3.5785853135626238
6.0,5218.0,3.5782497729403837
6.0,5989.0,3.5782336807244106
6.0,8368.0,3.5782220662623168
6.0,1059.0,3.577889080274231
6.0,8949.0,3.5778326798839677
6.0,7438.0,3.5778011980695625
6.0,54001.0,3.577677931975203
6.0,40815.0,3.5770755416655167
6.0,5299.0,3.5769317341785882
6.0,50068.0,3.5767170240003883
6.0,5445.0,3.5765582430340856
6.0,3252.0,3.576379066983875
6.0,4975.0,3.5762565844438043
6.0,6539.0,3.5761875677372816
6.0,8970.0,3.576071570391796
6.0,6874.0,3.576006336058035
6.0,1246.0,3.5756591631814114
6.0,48774.0,3.575449217896289
6.0,8958.0,3.575439575516858
6.0,6863.0,3.57535417750528
6.0,6218.0,3.5753381316843824
7.0,6460.0,3.4491082359774987
7.0,6461.0,3.447946559012563
7.0,678.0,3.447813770122273
7.0,1238.0,3.446279824860252
7.0,4021.0,3.4458101619921067
7.0,1964.0,3.4434594341098945
7.0,2747.0,3.4431161990783608
7.0,2917.0,3.4418748529125645
7.0,3204.0,3.441046914646893
7.0,523.0,3.440010626277906
7.0,2346.0,3.43940671310648
7.0,3445.0,3.437910307548982
7.0,7123.0,3.4375767442211025
7.0,1295.0,3.435548200801136
7.0,3576.0,3.4353165592831645
7.0,85.0,3.435227709091508
7.0,2349.0,3.434698527304046
7.0,1392.0,3.433817770757335
7.0,1132.0,3.433103175159804
7.0,3813.0,3.4329043095810485
7.0,4178.0,3.4328038495862154
7.0,3062.0,3.43275876170068
7.0,2956.0,3.432608908166705
7.0,456.0,3.4320932869290925
7.0,4406.0,3.431973973008481
7.0,942.0,3.4317078757199666
7.0,3221.0,3.43129175133204
7.0,3529.0,3.431046638238125
7.0,1131.0,3.430199349510287
7.0,2648.0,3.4299323852647
7.0,1056.0,3.4296450666584515
7.0,1346.0,3.429639124675964
7.0,1648.0,3.429178639145993
7.0,2988.0,3.428553672014629
7.0,1395.0,3.4281374194257372
7.0,4605.0,3.4259799541595313
7.0,1150.0,3.4256242719979566
7.0,2731.0,3.4246354726007393
7.0,3068.0,3.4245228783758717
7.0,2024.0,3.424244210890729
7.0,3741.0,3.4241192841088908
7.0,3091.0,3.4241088796279557
7.0,1924.0,3.4239205883664305
7.0,1480.0,3.422906798069046
7.0,1192.0,3.4225473472355126
7.0,3732.0,3.4225124714777526
7.0,3685.0,3.422447362386038
7.0,334.0,3.422446524783075
7.0,541.0,3.4223354861156925
7.0,2344.0,3.4221140531379057
7.0,2596.0,3.4220924024104415
7.0,608.0,3.4218004190087843
7.0,3706.0,3.421157664556451
7.0,4298.0,3.4209468683119657
7.0,1483.0,3.420538230554022
7.0,2905.0,3.4199408496124444
7.0,1112.0,3.4191811369619733
7.0,2971.0,3.4186388861131234
7.0,1264.0,3.4185032034819947
7.0,1213.0,3.418415265446126
7.0,6184.0,3.4183584808086676
7.0,1222.0,3.4178392250598204
7.0,1287.0,3.41746803920291
7.0,2314.0,3.417416947981058
7.0,187.0,3.4170013501482273
7.0,674.0,3.41684025516541
7.0,4037.0,3.4165730318605365
7.0,1184.0,3.4165302776689046
7.0,1221.0,3.4164672769626305
7.0,1860.0,3.4157404743740973
7.0,3771.0,3.4157205164910396
7.0,1625.0,3.4154588935977195
7.0,858.0,3.415113570121317
7.0,4278.0,3.415081841114846
7.0,501.0,3.4150597136961247
7.0,1089.0,3.414296303319334
7.0,1233.0,3.4139546304780173
7.0,26131.0,3.4135027876286865
7.0,390.0,3.4134646724421005
7.0,190.0,3.4129634505534527
7.0,1916.0,3.412854154383987
7.0,3129.0,3.4127891088880054
7.0,1358.0,3.4126785074239767
7.0,800.0,3.4117654673197437
7.0,111.0,3.411560758872007
7.0,1783.0,3.41137786319976
7.0,3742.0,3.4113778411404914
7.0,1214.0,3.4109089793028247
7.0,3167.0,3.410321829241023
7.0,3158.0,3.4100461667059423
7.0,2159.0,3.4099633563962217
7.0,3551.0,3.4098054329827496
7.0,3627.0,3.4097089958842832
7.0,1078.0,3.4095570147173353
7.0,3029.0,3.409522703302118
7.0,326.0,3.4094152909290867
7.0,2290.0,3.4093189716434202
7.0,2710.0,3.4088239530057214
7.0,2696.0,3.4088000674789813
7.0,3055.0,3.4087083195266406
8.0,3943.0,3.8376842662945125
8.0,7587.0,3.8191730562593453
8.0,7460.0,3.812748985595526
8.0,61236.0,3.804343654108911
8.0,8838.0,3.799600887671848
8.0,4794.0,3.798186900192671
8.0,7419.0,3.7859013505973214
8.0,6214.0,3.782379073021819
8.0,714.0,3.7783634235111854
8.0,7115.0,3.7772271804696977
8.0,6001.0,3.7758419980437594
8.0,32898.0,3.7756682460452162
8.0,58425.0,3.7752305812999296
8.0,1273.0,3.7726554548856646
8.0,55280.0,3.771928603153769
8.0,27722.0,3.7707747817068022
8.0,2925.0,3.769579187012396
8.0,60766.0,3.767276852695448
8.0,3925.0,3.765112756490796
8.0,1232.0,3.764220126781948
8.0,1209.0,3.763402750511885
8.0,1279.0,3.7583764432979265
8.0,1202.0,3.7576186365257915
8.0,7206.0,3.757133960122702
8.0,49932.0,3.7566209443905545
8.0,26578.0,3.755689497298552
8.0,97.0,3.7542352460430988
8.0,64993.0,3.7527797857254526
8.0,2810.0,3.7523971819343864
8.0,3415.0,3.748382795753385
8.0,56782.0,3.744348049063959
8.0,1289.0,3.7439881326802587
8.0,3553.0,3.7433123098393506
8.0,7063.0,3.7430068912252756
8.0,7209.0,3.7422916893090195
8.0,123.0,3.7415890877012874
8.0,27563.0,3.740713279604394
8.0,4437.0,3.740325744032476
8.0,27773.0,3.739307599100359
8.0,66371.0,3.7384306091969166
8.0,134170.0,3.738160898487199
8.0,8656.0,3.7370985232716754
8.0,69134.0,3.7370259041618135
8.0,86320.0,3.736391007567583
8.0,168250.0,3.7362443098967923
8.0,26131.0,3.7360943048619424
8.0,6063.0,3.7344139330654365
8.0,3089.0,3.7340278852567343
8.0,3266.0,3.733519749975118
8.0,134214.0,3.7326624722143253
8.0,2131.0,3.7323341210784924
8.0,62250.0,3.73182265162957
8.0,55721.0,3.7315327796608155
8.0,4708.0,3.730584408815866
8.0,4439.0,3.7304592903342715
8.0,7327.0,3.7300593018570343
8.0,1619.0,3.729090752488197
8.0,95377.0,3.7288818748965147
8.0,3742.0,3.7288764472477047
8.0,71899.0,3.7268107511471684
8.0,8253.0,3.726445466159551
8.0,32657.0,3.7261268144677677
8.0,6016.0,3.7256499106812715
8.0,101088.0,3.7254012472318676
8.0,86347.0,3.7250848526564155
8.0,3462.0,3.7250052898267656
8.0,1809.0,3.7232558841587298
8.0,103688.0,3.722320051894519
8.0,1419.0,3.721759998086278
8.0,1245.0,3.721476253043094
8.0,1483.0,3.7211544905533582
8.0,3819.0,3.7206627348772354
8.0,52319.0,3.7203998105915064
8.0,3091.0,3.7198248738985322
8.0,44555.0,3.7188262320227206
8.0,1227.0,3.718679170595241
8.0,8042.0,3.7186786231527824
8.0,55908.0,3.718654567126781
8.0,96829.0,3.718551535517286
8.0,3627.0,3.718293667797745
8.0,3728.0,3.7182535321885815
8.0,104879.0,3.7181537392827635
8.0,7123.0,3.718022100187739
8.0,26249.0,3.7179256678918136
8.0,2495.0,3.717759840726097
8.0,8340.0,3.716927604121868
8.0,6666.0,3.71634735132732
8.0,6440.0,3.7159965588142088
8.0,71033.0,3.7152701498068987
8.0,74324.0,3.714847462918879
8.0,2360.0,3.7148323195417006
8.0,1175.0,3.7147981556395573
8.0,115569.0,3.7141369554310217
8.0,390.0,3.7140635748587396
8.0,31410.0,3.71366685386566
8.0,4383.0,3.7129807484761423
8.0,112290.0,3.7129759888898746
8.0,90600.0,3.712826634730958
8.0,2843.0,3.7125361065008886
8.0,104069.0,3.712254231136014
9.0,1704.0,3.6584943879041996
9.0,1961.0,3.6454120674545636
9.0,1682.0,3.6425691001001175
